shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
87,-78.498250,38.040870,22
87,-78.498710,38.041040,23
87,-78.499350,38.041300,24
87,-78.499480,38.041350,25
87,-78.500390,38.041730,26
87,-78.501000,38.040830,27
87,-78.501230,38.040460,28
87,-78.501700,38.039710,29
87,-78.501790,38.039580,30
87,-78.501870,38.039450,31
87,-78.502140,38.038930,32
87,-78.502700,38.037910,33
87,-78.503350,38.036860,34
87,-78.503410,38.036750,35
87,-78.504530,38.037140,36
87,-78.504840,38.037310,37
87,-78.505740,38.038930,38
87,-78.505960,38.039370,39
87,-78.506620,38.039820,40
87,-78.507770,38.036580,41
87,-78.508700,38.034230,42
87,-78.509630,38.033730,43
87,-78.510150,38.033770,44
87,-78.510510,38.033860,45
87,-78.510900,38.033980,46
87,-78.511080,38.034030,47
87,-78.512460,38.034530,48
87,-78.512829,38.034680,49
87,-78.513460,38.035090,50
87,-78.513660,38.035210,51
87,-78.513700,38.035220,52
87,-78.513810,38.035230,53
87,-78.514050,38.035220,54
87,-78.514120,38.033950,55
87,-78.514160,38.033580,56
87,-78.514250,38.033220,57
87,-78.514580,38.032540,58
87,-78.514030,38.032340,59
87,-78.513620,38.032240,60
87,-78.513480,38.032220,61
87,-78.512770,38.032200,62
87,-78.512230,38.032140,63
87,-78.512110,38.032110,64
87,-78.511021,38.031488,65
87,-78.512185,38.030678,66
87,-78.513539,38.029786,67
87,-78.514000,38.029595,68
87,-78.514713,38.029493,69
87,-78.515866,38.030195,70
87,-78.516319,38.029400,71
87,-78.516430,38.029120,72
87,-78.516470,38.028680,73
87,-78.516460,38.027590,74
87,-78.516390,38.027390,75
87,-78.516360,38.027270,76
87,-78.516099,38.027110,77
87,-78.515620,38.026790,78
87,-78.515490,38.026690,79
87,-78.515320,38.026500,80
87,-78.514979,38.025890,81
87,-78.514920,38.025890,82
87,-78.514820,38.025900,83
87,-78.514619,38.025930,84
87,-78.514490,38.025950,85
87,-78.513310,38.026350,86
87,-78.512820,38.026660,87
87,-78.512350,38.026950,88
87,-78.511250,38.027630,89
87,-78.510570,38.028050,90
87,-78.509950,38.028440,91
87,-78.509580,38.028810,92
87,-78.509250,38.029280,93
87,-78.508220,38.030810,94
87,-78.507949,38.031280,95
87,-78.507690,38.031690,96
87,-78.507580,38.032020,97
87,-78.507490,38.032070,98
87,-78.507400,38.032090,99
87,-78.506790,38.032120,100
87,-78.506390,38.032100,101
87,-78.505910,38.032070,102
87,-78.504600,38.032030,103
87,-78.503640,38.032030,104
87,-78.502710,38.032070,105
87,-78.501780,38.032100,106
87,-78.500777,38.032388,107
88,-78.494235,38.041877,1
88,-78.492140,38.041800,2
88,-78.492120,38.041760,3
88,-78.492099,38.041620,4
88,-78.492110,38.041470,5
88,-78.492130,38.040780,6
88,-78.492099,38.040460,7
88,-78.492080,38.040360,8
88,-78.491820,38.039910,9
88,-78.491260,38.039240,10
88,-78.491280,38.039120,11
88,-78.491300,38.039040,12
88,-78.491640,38.038560,13
88,-78.491919,38.038610,14
88,-78.492570,38.038820,15
88,-78.493380,38.039110,16
88,-78.494280,38.039420,17
88,-78.495250,38.039770,18
88,-78.496200,38.040150,19
88,-78.497200,38.040480,20
88,-78.497760,38.040690,21
88,-78.498250,38.040870,22
88,-78.498710,38.041040,23
88,-78.499350,38.041300,24
88,-78.499480,38.041350,25
88,-78.500390,38.041730,26
88,-78.501000,38.040830,27
88,-78.501230,38.040460,28
88,-78.501700,38.039710,29
88,-78.501790,38.039580,30
88,-78.501870,38.039450,31
88,-78.502140,38.038930,32
88,-78.502700,38.037910,33
88,-78.503350,38.036860,34
88,-78.503410,38.036750,35
88,-78.504530,38.037140,36
88,-78.504840,38.037310,37
88,-78.504930,38.037420,38
88,-78.505740,38.038930,39
88,-78.505960,38.039370,40
88,-78.506130,38.039520,41
88,-78.506620,38.039820,42
88,-78.507770,38.036580,43
88,-78.508700,38.034230,44
88,-78.509630,38.033730,45
88,-78.510150,38.033770,46
88,-78.511080,38.034030,47
88,-78.511860,38.034326,48
89,-78.494235,38.041877,1
89,-78.492140,38.041800,2
89,-78.492120,38.041760,3
89,-78.492099,38.041620,4
89,-78.492110,38.041470,5
89,-78.492130,38.040780,6
89,-78.492099,38.040460,7
89,-78.492080,38.040360,8
89,-78.491820,38.039910,9
89,-78.491260,38.039240,10
89,-78.491280,38.039120,11
89,-78.491300,38.039040,12
89,-78.491640,38.038560,13
89,-78.491919,38.038610,14
89,-78.492570,38.038820,15
89,-78.493380,38.039110,16
89,-78.494280,38.039420,17
89,-78.495250,38.039770,18
89,-78.496200,38.040150,19
89,-78.497200,38.040480,20
89,-78.497760,38.040690,21
89,-78.498250,38.040870,22
89,-78.498710,38.041040,23
89,-78.499350,38.041300,24
89,-78.499480,38.041350,25
89,-78.500390,38.041730,26
89,-78.501000,38.040830,27
89,-78.501230,38.040460,28
89,-78.501700,38.039710,29
89,-78.501790,38.039580,30
89,-78.501870,38.039450,31
89,-78.502140,38.038930,32
89,-78.502700,38.037910,33
89,-78.503350,38.036860,34
89,-78.503410,38.036750,35
89,-78.504530,38.037140,36
89,-78.504840,38.037310,37
89,-78.505740,38.038930,38
89,-78.505889,38.039260,39
89,-78.506130,38.039520,40
89,-78.506620,38.039820,41
89,-78.507770,38.036580,42
89,-78.508700,38.034230,43
89,-78.509630,38.033730,44
89,-78.510150,38.033770,45
89,-78.510510,38.033860,46
89,-78.510900,38.033980,47
89,-78.511080,38.034030,48
89,-78.512460,38.034530,49
89,-78.512829,38.034680,50
89,-78.513460,38.035090,51
89,-78.513660,38.035210,52
89,-78.513700,38.035220,53
89,-78.513810,38.035230,54
89,-78.514050,38.035220,55
89,-78.514120,38.033950,56
89,-78.514160,38.033580,57
89,-78.514250,38.033220,58
89,-78.514580,38.032540,59
89,-78.514030,38.032340,60
89,-78.513620,38.032240,61
89,-78.513480,38.032220,62
89,-78.512770,38.032200,63
89,-78.512230,38.032140,64
89,-78.512110,38.032110,65
89,-78.511021,38.031488,66
89,-78.512185,38.030678,67
89,-78.513539,38.029786,68
89,-78.514000,38.029595,69
89,-78.514713,38.029493,70
89,-78.515866,38.030195,71
89,-78.516319,38.029400,72
89,-78.516430,38.029120,73
89,-78.516470,38.028680,74
89,-78.516460,38.027590,75
89,-78.516390,38.027390,76
89,-78.516360,38.027270,77
89,-78.516099,38.027110,78
89,-78.515620,38.026790,79
89,-78.515490,38.026690,80
89,-78.515320,38.026500,81
89,-78.514979,38.025890,82
89,-78.514920,38.025890,83
89,-78.514820,38.025900,84
89,-78.514619,38.025930,85
89,-78.514490,38.025950,86
89,-78.513310,38.026350,87
89,-78.512820,38.026660,88
89,-78.512350,38.026950,89
89,-78.511250,38.027630,90
89,-78.510570,38.028050,91
89,-78.509950,38.028440,92
89,-78.509580,38.028810,93
89,-78.509250,38.029280,94
89,-78.508220,38.030810,95
89,-78.507949,38.031280,96
89,-78.507690,38.031690,97
89,-78.507580,38.032020,98
89,-78.507490,38.032070,99
89,-78.507400,38.032090,100
89,-78.506790,38.032120,101
89,-78.506390,38.032100,102
89,-78.505910,38.032070,103
89,-78.504600,38.032030,104
89,-78.503640,38.032030,105
89,-78.502710,38.032070,106
89,-78.501780,38.032100,107
89,-78.499760,38.032680,108
89,-78.498840,38.032910,109
89,-78.497730,38.033250,110
89,-78.498320,38.033420,111
89,-78.498890,38.033660,112
89,-78.499540,38.033990,113
89,-78.499200,38.034750,114
89,-78.498670,38.035710,115
89,-78.498480,38.036090,116
89,-78.497890,38.037240,117
89,-78.497870,38.037280,118
89,-78.497610,38.037770,119
89,-78.496770,38.039210,120
89,-78.496200,38.040150,121
89,-78.495900,38.040710,122
89,-78.495820,38.040820,123
89,-78.495710,38.040940,124
89,-78.495560,38.041050,125
89,-78.494249,38.041820,126
89,-78.494050,38.041870,127
89,-78.493810,38.041880,128
89,-78.493094,38.041838,129
91,-78.494232,38.041900,1
91,-78.492140,38.041800,2
91,-78.492120,38.041760,3
91,-78.492099,38.041620,4
91,-78.492110,38.041470,5
91,-78.492130,38.040780,6
91,-78.492099,38.040460,7
91,-78.492080,38.040360,8
91,-78.491820,38.039910,9
91,-78.491260,38.039240,10
91,-78.491280,38.039120,11
91,-78.491300,38.039040,12
91,-78.491640,38.038560,13
91,-78.491919,38.038610,14
91,-78.492570,38.038820,15
91,-78.493380,38.039110,16
91,-78.494280,38.039420,17
91,-78.495250,38.039770,18
91,-78.496200,38.040150,19
91,-78.496770,38.039210,20
91,-78.497610,38.037770,21
91,-78.497870,38.037280,22
91,-78.497890,38.037240,23
91,-78.498480,38.036090,24
91,-78.498670,38.035710,25
91,-78.499200,38.034750,26
91,-78.499540,38.033990,27
91,-78.498890,38.033660,28
91,-78.498320,38.033420,29
91,-78.497730,38.033250,30
91,-78.498840,38.032910,31
91,-78.499760,38.032680,32
91,-78.501780,38.032100,33
91,-78.502710,38.032070,34
91,-78.503640,38.032030,35
91,-78.504600,38.032030,36
91,-78.505910,38.032070,37
91,-78.506390,38.032100,38
91,-78.506790,38.032120,39
91,-78.507400,38.032090,40
91,-78.507490,38.032070,41
91,-78.507580,38.032020,42
91,-78.507820,38.031770,43
91,-78.507920,38.031610,44
91,-78.508070,38.031360,45
91,-78.508380,38.030850,46
91,-78.509340,38.029350,47
91,-78.509680,38.028870,48
91,-78.510060,38.028520,49
91,-78.510670,38.028140,50
91,-78.511350,38.027730,51
91,-78.512440,38.027060,52
91,-78.512900,38.026760,53
91,-78.513400,38.026450,54
91,-78.513949,38.026280,55
91,-78.514950,38.025960,56
91,-78.514980,38.025890,57
91,-78.516420,38.025910,58
91,-78.517990,38.025920,59
91,-78.518700,38.025930,60
91,-78.519520,38.025990,61
91,-78.519990,38.026050,62
91,-78.520690,38.026120,63
91,-78.521060,38.027020,64
91,-78.520520,38.027240,65
91,-78.520230,38.027630,66
91,-78.520230,38.028080,67
91,-78.520230,38.028490,68
91,-78.520020,38.028480,69
91,-78.519660,38.028450,70
91,-78.518850,38.028480,71
91,-78.516770,38.028660,72
91,-78.516470,38.028680,73
91,-78.516430,38.029120,74
91,-78.516390,38.029260,75
91,-78.515872,38.030206,76
91,-78.515211,38.029783,77
91,-78.514703,38.029487,78
91,-78.514068,38.029565,79
91,-78.513367,38.029880,80
91,-78.511027,38.031479,81
91,-78.512110,38.032110,82
91,-78.512230,38.032140,83
91,-78.512770,38.032200,84
91,-78.513480,38.032220,85
91,-78.513620,38.032240,86
91,-78.514030,38.032340,87
91,-78.514580,38.032540,88
91,-78.514250,38.033220,89
91,-78.514160,38.033580,90
91,-78.514120,38.033950,91
91,-78.514050,38.035220,92
91,-78.513810,38.035230,93
91,-78.513700,38.035220,94
91,-78.513660,38.035210,95
91,-78.513460,38.035090,96
91,-78.512829,38.034680,97
91,-78.512460,38.034530,98
91,-78.511648,38.034236,99
91,-78.511490,38.034180,100
91,-78.511080,38.034030,101
91,-78.510900,38.033980,102
91,-78.510510,38.033860,103
91,-78.510140,38.033780,104
91,-78.509880,38.033771,105
92,-78.494232,38.041900,1
92,-78.492140,38.041800,2
92,-78.492120,38.041760,3
92,-78.492099,38.041620,4
92,-78.492110,38.041470,5
92,-78.492130,38.040780,6
92,-78.492099,38.040460,7
92,-78.492080,38.040360,8
92,-78.491820,38.039910,9
92,-78.491260,38.039240,10
92,-78.491280,38.039120,11
92,-78.491300,38.039040,12
92,-78.491640,38.038560,13
92,-78.491919,38.038610,14
92,-78.492570,38.038820,15
92,-78.493380,38.039110,16
92,-78.494280,38.039420,17
92,-78.495250,38.039770,18
92,-78.496200,38.040150,19
92,-78.496770,38.039210,20
92,-78.497610,38.037770,21
92,-78.497870,38.037280,22
92,-78.497890,38.037240,23
92,-78.498480,38.036090,24
92,-78.498670,38.035710,25
92,-78.499200,38.034750,26
92,-78.499540,38.033990,27
92,-78.498890,38.033660,28
92,-78.498320,38.033420,29
92,-78.497730,38.033250,30
92,-78.498840,38.032910,31
92,-78.499760,38.032680,32
92,-78.501780,38.032100,33
92,-78.502710,38.032070,34
92,-78.503640,38.032030,35
92,-78.504600,38.032030,36
92,-78.505910,38.032070,37
92,-78.506390,38.032100,38
92,-78.506790,38.032120,39
92,-78.507400,38.032090,40
92,-78.507490,38.032070,41
92,-78.507580,38.032020,42
92,-78.507820,38.031770,43
92,-78.507920,38.031610,44
92,-78.508070,38.031360,45
92,-78.508380,38.030850,46
92,-78.509340,38.029350,47
92,-78.509680,38.028870,48
92,-78.510060,38.028520,49
92,-78.510670,38.028140,50
92,-78.511350,38.027730,51
92,-78.512440,38.027060,52
92,-78.512900,38.026760,53
92,-78.513400,38.026450,54
92,-78.513949,38.026280,55
92,-78.514950,38.025960,56
92,-78.514980,38.025890,57
92,-78.516420,38.025910,58
92,-78.517990,38.025920,59
92,-78.518700,38.025930,60
92,-78.519520,38.025990,61
92,-78.519990,38.026050,62
92,-78.520690,38.026120,63
92,-78.521060,38.027020,64
92,-78.520520,38.027240,65
92,-78.520230,38.027630,66
92,-78.520230,38.028080,67
92,-78.520230,38.028490,68
92,-78.520020,38.028480,69
92,-78.519660,38.028450,70
92,-78.518850,38.028480,71
92,-78.516770,38.028660,72
92,-78.516470,38.028680,73
92,-78.516430,38.029120,74
92,-78.516390,38.029260,75
92,-78.515872,38.030206,76
92,-78.515211,38.029783,77
92,-78.514703,38.029487,78
92,-78.514068,38.029565,79
92,-78.513367,38.029880,80
92,-78.511027,38.031479,81
92,-78.512110,38.032110,82
92,-78.512230,38.032140,83
92,-78.512770,38.032200,84
92,-78.513480,38.032220,85
92,-78.513620,38.032240,86
92,-78.514030,38.032340,87
92,-78.514580,38.032540,88
92,-78.514250,38.033220,89
92,-78.514160,38.033580,90
92,-78.514120,38.033950,91
92,-78.514050,38.035220,92
92,-78.513810,38.035230,93
92,-78.513700,38.035220,94
92,-78.513660,38.035210,95
92,-78.513460,38.035090,96
92,-78.512829,38.034680,97
92,-78.512460,38.034530,98
92,-78.511080,38.034030,99
92,-78.510900,38.033980,100
92,-78.510510,38.033860,101
92,-78.510150,38.033770,102
92,-78.509630,38.033730,103
92,-78.508700,38.034230,104
92,-78.508440,38.034920,105
92,-78.507810,38.036590,106
92,-78.507480,38.037510,107
92,-78.506800,38.039450,108
92,-78.506520,38.039550,109
92,-78.506160,38.039520,110
92,-78.505930,38.039240,111
92,-78.505210,38.037820,112
92,-78.504991,38.037549,113
92,-78.504820,38.037340,114
92,-78.504550,38.037160,115
92,-78.503440,38.036760,116
92,-78.503410,38.036750,117
92,-78.503350,38.036860,118
92,-78.502700,38.037910,119
92,-78.502140,38.038930,120
92,-78.501870,38.039450,121
92,-78.501790,38.039580,122
92,-78.501700,38.039710,123
92,-78.501230,38.040460,124
92,-78.501000,38.040830,125
92,-78.500390,38.041730,126
92,-78.499480,38.041350,127
92,-78.499350,38.041300,128
92,-78.498710,38.041040,129
92,-78.498250,38.040870,130
92,-78.497760,38.040690,131
92,-78.497200,38.040480,132
92,-78.496200,38.040150,133
92,-78.495900,38.040710,134
92,-78.495820,38.040820,135
92,-78.495710,38.040940,136
92,-78.495560,38.041050,137
92,-78.494249,38.041820,138
92,-78.494050,38.041870,139
92,-78.493810,38.041880,140
92,-78.493094,38.041834,141
93,-78.510030,38.033776,1
93,-78.509850,38.033770,2
93,-78.509550,38.033760,3
93,-78.508700,38.034230,4
93,-78.508440,38.034920,5
93,-78.508231,38.035474,6
93,-78.507810,38.036590,7
93,-78.507480,38.037510,8
93,-78.507120,38.038510,9
93,-78.506800,38.039450,10
93,-78.506650,38.039510,11
93,-78.506520,38.039550,12
93,-78.506380,38.039560,13
93,-78.506160,38.039520,14
93,-78.506020,38.039360,15
93,-78.505930,38.039240,16
93,-78.505760,38.038920,17
93,-78.505556,38.038559,18
93,-78.505550,38.038550,19
93,-78.505410,38.038240,20
93,-78.505210,38.037820,21
93,-78.505100,38.037630,22
93,-78.504980,38.037490,23
93,-78.504820,38.037340,24
93,-78.504550,38.037160,25
93,-78.504230,38.037030,26
93,-78.503440,38.036760,27
93,-78.503370,38.036870,28
93,-78.503136,38.037256,29
93,-78.502600,38.038140,30
93,-78.502160,38.038940,31
93,-78.501870,38.039450,32
93,-78.502400,38.039630,33
93,-78.503010,38.039660,34
93,-78.503460,38.039760,35
93,-78.504090,38.040020,36
93,-78.504440,38.040070,37
93,-78.504710,38.039950,38
93,-78.505190,38.039320,39
93,-78.505740,38.038930,40
93,-78.505889,38.039260,41
93,-78.505960,38.039370,42
93,-78.506160,38.039520,43
93,-78.506620,38.039820,44
93,-78.505400,38.043440,45
93,-78.505030,38.044360,46
93,-78.509750,38.046390,47
93,-78.510300,38.045460,48
93,-78.510668,38.044942,49
93,-78.510271,38.044749,50
93,-78.510659,38.044278,51
93,-78.510434,38.044052,52
93,-78.510097,38.043922,53
93,-78.508724,38.045944,54
93,-78.509750,38.046390,55
93,-78.511150,38.047080,56
93,-78.511430,38.047280,57
93,-78.511709,38.047550,58
93,-78.511940,38.047850,59
93,-78.512030,38.048010,60
93,-78.512070,38.048190,61
93,-78.512100,38.048940,62
93,-78.512289,38.049300,63
93,-78.512730,38.049750,64
93,-78.513050,38.049970,65
93,-78.512210,38.051230,66
93,-78.511860,38.051650,67
93,-78.512370,38.051890,68
93,-78.512480,38.051990,69
93,-78.512600,38.052040,70
93,-78.513710,38.052450,71
93,-78.513840,38.052330,72
93,-78.513790,38.052150,73
93,-78.512760,38.051750,74
93,-78.512440,38.051710,75
93,-78.511979,38.051540,76
93,-78.511860,38.051650,77
93,-78.510970,38.051910,78
93,-78.509310,38.051970,79
93,-78.509110,38.051660,80
93,-78.508590,38.051400,81
93,-78.508210,38.050930,82
93,-78.506040,38.049240,83
93,-78.505404,38.048859,84
93,-78.504810,38.049412,85
93,-78.503792,38.048751,86
93,-78.504323,38.048210,87
93,-78.504850,38.048510,88
93,-78.506040,38.049240,89
93,-78.508210,38.050930,90
93,-78.508590,38.051400,91
93,-78.509110,38.051660,92
93,-78.509310,38.051970,93
93,-78.510970,38.051910,94
93,-78.511860,38.051650,95
93,-78.512370,38.051890,96
93,-78.512480,38.051990,97
93,-78.512600,38.052040,98
93,-78.513710,38.052450,99
93,-78.513840,38.052330,100
93,-78.513790,38.052150,101
93,-78.512760,38.051750,102
93,-78.512440,38.051710,103
93,-78.511979,38.051540,104
93,-78.512210,38.051230,105
93,-78.513050,38.049970,106
93,-78.512730,38.049750,107
93,-78.512289,38.049300,108
93,-78.512100,38.048940,109
93,-78.512070,38.048190,110
93,-78.511940,38.047850,111
93,-78.511709,38.047550,112
93,-78.511430,38.047280,113
93,-78.511150,38.047080,114
93,-78.509750,38.046390,115
93,-78.510300,38.045460,116
93,-78.510687,38.044949,117
93,-78.510280,38.044749,118
93,-78.510648,38.044294,119
93,-78.510404,38.044041,120
93,-78.510116,38.043915,121
93,-78.508725,38.045945,122
93,-78.505160,38.044410,123
93,-78.505400,38.043440,124
93,-78.506190,38.041150,125
93,-78.507604,38.041344,126
93,-78.508288,38.041666,127
93,-78.508800,38.041090,128
93,-78.508610,38.040930,129
93,-78.508130,38.040650,130
93,-78.507350,38.040230,131
93,-78.506660,38.039840,132
93,-78.506160,38.039520,133
93,-78.506020,38.039360,134
93,-78.505930,38.039240,135
93,-78.505760,38.038920,136
93,-78.505550,38.038550,137
93,-78.505410,38.038240,138
93,-78.505210,38.037820,139
93,-78.505100,38.037630,140
93,-78.504980,38.037490,141
93,-78.504952,38.037463,142
93,-78.504980,38.037490,143
93,-78.505100,38.037630,144
93,-78.505210,38.037820,145
93,-78.505410,38.038240,146
93,-78.505550,38.038550,147
93,-78.505760,38.038920,148
93,-78.505400,38.039140,149
93,-78.505190,38.039320,150
93,-78.504710,38.039950,151
93,-78.504440,38.040070,152
93,-78.504090,38.040020,153
93,-78.503661,38.039842,154
93,-78.504090,38.040020,155
93,-78.504440,38.040070,156
93,-78.504710,38.039950,157
93,-78.505190,38.039320,158
93,-78.505400,38.039140,159
93,-78.505760,38.038920,160
93,-78.505930,38.039240,161
93,-78.506020,38.039360,162
93,-78.506160,38.039520,163
93,-78.506660,38.039840,164
93,-78.506628,38.039939,165
93,-78.506660,38.039840,166
93,-78.506800,38.039450,167
93,-78.507120,38.038510,168
93,-78.507480,38.037510,169
93,-78.507810,38.036590,170
93,-78.508440,38.034920,171
93,-78.508700,38.034230,172
93,-78.509550,38.033760,173
93,-78.509850,38.033770,174
93,-78.510140,38.033780,175
93,-78.510510,38.033860,176
93,-78.510900,38.033980,177
93,-78.511080,38.034030,178
93,-78.511490,38.034180,179
93,-78.512460,38.034530,180
93,-78.512804,38.034739,181
93,-78.512820,38.034710,182
93,-78.513090,38.034830,183
93,-78.513490,38.035080,184
93,-78.513650,38.035160,185
93,-78.513830,38.035200,186
93,-78.514100,38.035220,187
93,-78.514130,38.034790,188
93,-78.514170,38.033970,189
93,-78.514180,38.033830,190
93,-78.514200,38.033670,191
93,-78.514310,38.033220,192
93,-78.514440,38.032890,193
93,-78.514610,38.032550,194
93,-78.515700,38.030530,195
93,-78.515870,38.030210,196
93,-78.516320,38.029400,197
93,-78.516390,38.029260,198
93,-78.516430,38.029120,199
93,-78.516470,38.028680,200
93,-78.516770,38.028660,201
93,-78.517530,38.028590,202
93,-78.518850,38.028480,203
93,-78.519660,38.028450,204
93,-78.519787,38.028460,205
93,-78.520020,38.028480,206
93,-78.520260,38.028480,207
93,-78.520250,38.028610,208
93,-78.520200,38.028690,209
93,-78.520070,38.028820,210
93,-78.519950,38.028870,211
93,-78.519593,38.028924,212
93,-78.519467,38.029060,213
93,-78.519435,38.029140,214
93,-78.519437,38.029227,215
93,-78.519496,38.029267,216
93,-78.519520,38.029297,217
93,-78.519568,38.029317,218
94,-78.519478,38.029265,1
94,-78.519511,38.029303,2
94,-78.519753,38.029401,3
94,-78.519925,38.029440,4
94,-78.520112,38.029462,5
94,-78.520324,38.029463,6
94,-78.520419,38.029619,7
94,-78.520514,38.029674,8
94,-78.520469,38.030367,9
94,-78.520419,38.030366,10
94,-78.520296,38.030466,11
94,-78.519856,38.030455,12
94,-78.519437,38.030527,13
94,-78.519119,38.030609,14
94,-78.518903,38.030761,15
94,-78.518555,38.031169,16
94,-78.518385,38.031431,17
94,-78.518254,38.031670,18
94,-78.518150,38.031990,19
94,-78.517970,38.032050,20
94,-78.517700,38.032650,21
94,-78.517690,38.032720,22
94,-78.517720,38.032820,23
94,-78.517870,38.033070,24
94,-78.517900,38.033150,25
94,-78.517910,38.033240,26
94,-78.517850,38.033560,27
94,-78.517670,38.033970,28
94,-78.517280,38.034640,29
94,-78.517130,38.034790,30
94,-78.516930,38.034940,31
94,-78.516710,38.035010,32
94,-78.515780,38.035100,33
94,-78.514050,38.035220,34
94,-78.513810,38.035230,35
94,-78.513700,38.035220,36
94,-78.513660,38.035210,37
94,-78.513460,38.035090,38
94,-78.512829,38.034680,39
94,-78.512460,38.034530,40
94,-78.511080,38.034030,41
94,-78.510900,38.033980,42
94,-78.510510,38.033860,43
94,-78.510150,38.033770,44
94,-78.509550,38.033760,45
94,-78.508700,38.034230,46
94,-78.508440,38.034920,47
94,-78.507480,38.037510,48
94,-78.506800,38.039450,49
94,-78.506520,38.039550,50
94,-78.506380,38.039560,51
94,-78.506160,38.039520,52
94,-78.506020,38.039360,53
94,-78.505760,38.038920,54
94,-78.505210,38.037820,55
94,-78.505100,38.037630,56
94,-78.504820,38.037340,57
94,-78.504230,38.037030,58
94,-78.503440,38.036760,59
94,-78.501870,38.039450,60
94,-78.502400,38.039630,61
94,-78.503010,38.039660,62
94,-78.503460,38.039760,63
94,-78.504090,38.040020,64
94,-78.504440,38.040070,65
94,-78.504710,38.039950,66
94,-78.505190,38.039320,67
94,-78.505760,38.038920,68
94,-78.505930,38.039240,69
94,-78.506160,38.039520,70
94,-78.506620,38.039820,71
94,-78.505400,38.043440,72
94,-78.505030,38.044360,73
94,-78.509750,38.046390,74
94,-78.510300,38.045460,75
94,-78.510668,38.044942,76
94,-78.510271,38.044749,77
94,-78.510659,38.044278,78
94,-78.510434,38.044052,79
94,-78.510097,38.043922,80
94,-78.508724,38.045944,81
94,-78.509750,38.046390,82
94,-78.511150,38.047080,83
94,-78.511430,38.047280,84
94,-78.511709,38.047550,85
94,-78.511940,38.047850,86
94,-78.512030,38.048010,87
94,-78.512070,38.048190,88
94,-78.512100,38.048940,89
94,-78.512289,38.049300,90
94,-78.512730,38.049750,91
94,-78.513050,38.049970,92
94,-78.512210,38.051230,93
94,-78.511860,38.051650,94
94,-78.512370,38.051890,95
94,-78.512480,38.051990,96
94,-78.512600,38.052040,97
94,-78.513710,38.052450,98
94,-78.513840,38.052330,99
94,-78.513790,38.052150,100
94,-78.512760,38.051750,101
94,-78.512440,38.051710,102
94,-78.511979,38.051540,103
94,-78.511860,38.051650,104
94,-78.510970,38.051910,105
94,-78.509310,38.051970,106
94,-78.509110,38.051660,107
94,-78.508590,38.051400,108
94,-78.508210,38.050930,109
94,-78.508000,38.050740,110
94,-78.506040,38.049240,111
94,-78.505404,38.048859,112
94,-78.504810,38.049412,113
94,-78.503792,38.048751,114
94,-78.504323,38.048210,115
94,-78.504850,38.048510,116
94,-78.505352,38.048818,117
95,-78.519478,38.029265,1
95,-78.519511,38.029303,2
95,-78.519726,38.029392,3
95,-78.519925,38.029440,4
95,-78.520112,38.029462,5
95,-78.520324,38.029463,6
95,-78.520419,38.029619,7
95,-78.520514,38.029674,8
95,-78.520469,38.030367,9
95,-78.520419,38.030366,10
95,-78.520296,38.030466,11
95,-78.519856,38.030455,12
95,-78.519437,38.030527,13
95,-78.519119,38.030609,14
95,-78.518903,38.030761,15
95,-78.518555,38.031169,16
95,-78.518385,38.031431,17
95,-78.518254,38.031670,18
95,-78.518150,38.031990,19
95,-78.517970,38.032050,20
95,-78.517700,38.032650,21
95,-78.517690,38.032720,22
95,-78.517720,38.032820,23
95,-78.517870,38.033070,24
95,-78.517900,38.033150,25
95,-78.517910,38.033240,26
95,-78.517850,38.033560,27
95,-78.517670,38.033970,28
95,-78.517280,38.034640,29
95,-78.517130,38.034790,30
95,-78.516930,38.034940,31
95,-78.516710,38.035010,32
95,-78.515780,38.035100,33
95,-78.514050,38.035220,34
95,-78.513810,38.035230,35
95,-78.513700,38.035220,36
95,-78.513660,38.035210,37
95,-78.513460,38.035090,38
95,-78.512829,38.034680,39
95,-78.512460,38.034530,40
95,-78.511080,38.034030,41
95,-78.510900,38.033980,42
95,-78.510510,38.033860,43
95,-78.510150,38.033770,44
95,-78.509550,38.033760,45
95,-78.508700,38.034230,46
95,-78.508440,38.034920,47
95,-78.507480,38.037510,48
95,-78.507120,38.038510,49
95,-78.506800,38.039450,50
95,-78.506520,38.039550,51
95,-78.506380,38.039560,52
95,-78.506160,38.039520,53
95,-78.505930,38.039240,54
95,-78.505550,38.038550,55
95,-78.505210,38.037820,56
95,-78.505100,38.037630,57
95,-78.504820,38.037340,58
95,-78.504550,38.037160,59
95,-78.503440,38.036760,60
95,-78.502600,38.038140,61
95,-78.501870,38.039450,62
95,-78.502400,38.039630,63
95,-78.503010,38.039660,64
95,-78.503460,38.039760,65
95,-78.504090,38.040020,66
95,-78.504440,38.040070,67
95,-78.504710,38.039950,68
95,-78.505190,38.039320,69
95,-78.505400,38.039140,70
95,-78.505760,38.038920,71
95,-78.505930,38.039240,72
95,-78.506020,38.039360,73
95,-78.506160,38.039520,74
95,-78.506660,38.039840,75
95,-78.505400,38.043440,76
95,-78.505030,38.044360,77
95,-78.509750,38.046390,78
95,-78.510300,38.045460,79
95,-78.510668,38.044942,80
95,-78.510271,38.044749,81
95,-78.510659,38.044278,82
95,-78.510434,38.044052,83
95,-78.510097,38.043922,84
95,-78.508724,38.045944,85
95,-78.509750,38.046390,86
95,-78.511150,38.047080,87
